;;;;;;;;;;;;;;;;;x
end_of_natural_dyes_title;An End to Natural Dyes?;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;
end_of_natural_dyes_desc;The discovery of man-made synthetic dyes in the mid-19th century triggered a long decline in the large-scale market for natural dyes. Synthetic dyes, which can be produced in large quantities, quickly superseded natural dyes for the commercial textile production enabled by the industrial revolution, and unlike natural dyes, are suitable for the synthetic fibres that followed. In a few of our provinces, the production of natural dyes is in a steady decline for a few years and now producers can barely sell their product. Faced with bankruptcy, most dye producers are looking for new goods to sell. We can help them look for new markets.;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;
option_disable_bankruptcy_events_title;Option: Disable the Bankruptcy Events;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
option_disable_bankruptcy_events_desc;Disabling the Bankruptcy events will stop you from getting the CB and effects that happen when a country goes bankrupt on you. It won't stop the event for the AI nor will stop countries going bankrupt.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
mobilize_tribesmen_title;Rally the Tribesmen;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
mobilize_tribesmen_desc;A portion of our country is home to tribes with a nomadic lifestyle and bits of a centuries old warrior culture. By reaching to these people and rallying them to our cause, we can raise a much greater army to fulfill our country's destiny.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
enable_options_title;Show 'Options' Decisions;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
enable_options_desc;This decision shows all optional decisions to tweak and change the game's behavior from vanilla HFM. This, along with all decisions it enables, will disappear January 1st 1837 to reduce clutter, so you have a year in-game to pick and choose what you want. Once a tweak is chosen, you can't disable it anymore, so if you misclick you need to edit your save or start a new game.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
disable_options_title;Hide 'Options' Decisions;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
disable_options_desc;This will hide all optional tweaks to vanilla HFM. You still have until 1837 to change your mind though.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
option_disable_anarcho_liberals_title;Option: Disable Anarcho-Liberal Ideology;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
option_disable_anarcho_liberals_desc;This tweak will stop anarcho-liberal ideology from spawning. It may help performance a bit. Some people think they are too unrealistic for them, so they might want to disable it. I didn't test any balance issues that might arise without them in the game though.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
option_disable_starting_party_loyalty_title;Option: Remove Starting Party Loyalty;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
option_disable_starting_party_loyalty_desc;This option will remove all starting party loyalty.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
option_disable_hpm_crisis_title;Option: Enable Crisis from the Start;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
option_disable_hpm_crisis_desc;In HPM, crisis only start after 1870 and after Revolution and Counter-revolution is researched and an event fires. This is to stop stuff like free Ireland in 1840 because of the militancy that the famine generates, among other weird crisis. Selecting this option will remove these restrictions and make crisis happen from the start of the game, like it happens in Vanilla Victoria 2.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
option_enable_fantasy_countries_title;Option: Enable Scrapped Vanilla/NNM Tags;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
option_enable_fantasy_countries_desc;This option enables Byzantium and Babylonia and their respective decisions. No, I won't add any flavor for these countries and they aren't tested to work with the rest of the mod, so weird shit might happen.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
option_enable_easter_eggs_title;Option: Enable Easter Eggs;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
option_enable_easter_eggs_desc;Vanilla Victoria 2 has a few Easter Egg events that happen only for a few countries. These events are disabled in HPM but can be enabled again with this decision.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
option_disable_workplace_events_title;Option: Disable Workplace Events;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
option_disable_workplace_events_desc;A few province events related to the workplace, such as "The Old Man and the Sea", "All the Tea in PROVINCENAME" and "Blood and Iron Mine" can get quite spammy. I increased the MTTH and tried to balance it out, adding more requirements, but if you still find it spammy, you can use this option to completely disable them. Keep in mind that I didn't test balance with these events disabled or anything like this, and this might help improve performance a little bit. A few events that only trigger because you have no or low workplace safety standards are still in though. Pass workplace reforms if you want to get rid of them.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
option_spawn_occitania_title;Option: Spawn Occitania;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
option_spawn_occitania_desc;Self explanatory. Dismantling options weren't changed so Occitania will not be released if France is dismantled, you need to liberate them manually. The Jules Ferry Law decision was adapted to accommodate this tweak though.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
found_la_plata_title;A New Capital for the Province of Buenos Aires;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
found_la_plata_desc;Governor Dardo Rocha of the Province of Buenos Aires plans to build a new provincial capital now that the city of Buenos Aires is  federalized. With his approval, urban planner Pedro Benoit designed a city layout based on a rationalist conception of urban centers. The city has the shape of a square with a central park and two main diagonal avenues, north to south and east to west. In addition, there are numerous other shorter diagonal streets. This design is copied in a self-similar manner in small blocks of six by six blocks in length. For every six blocks, there is a small park or square. Other than the diagonal streets, all streets are on a rectangular grid and are numbered consecutively. The planned name for the new provincial capital is "La Plata" and with our approval, the new city will be ready in no time.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
sado_treaty_port_title;The Sado Treaty Port;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
sado_treaty_port_desc;The island of Sado is an important producer of gold and silver in Japan, being one of its most important mines since the beginning of the Edo period. It would not only be strategically located as a naval base, it would also be an excellent source of income for $COUNTRY$.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
rename_bismarck_islands_title;Renaming the New Guinea Islands;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
rename_bismarck_islands_desc;Tombara and Birara are the native names for our new possession in New Guinea. Now a proposal came forward for our administration to change the name these islands to celebrate our ownership of the new colonies.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
state_of_emergency_title;Declare State of Emergency;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
state_of_emergency_desc;Our nation is under threat and we must do everything we can do to secure its future. Declaring a State of Emergency, suspending a few basic rights and controlling the press will allow us to keep the spirits up for a while and it will suppress dissent, but the people won't forget this and in the end we will have to deal with much resentment.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
national_awakening_title;National Awakening;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
national_awakening_desc;As the great nation of $COUNTRY$ shakes off the shackles of its old oppressors, $COUNTRY_ADJ$ everywhere rejoice. Our citizens in foreign regions and countries now demand reunification with $COUNTRY$, autonomy or independence. The Spring of the $COUNTRY_ADJ$ people has begun!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
appoint_amir_kabir_title;Appoint Amir Kabir;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
appoint_amir_kabir_desc;Amir Kabir Mirza Taghi Khan Farahani was chief minister to Naser al-Din Shah Qajar and one of the most capable and innovative figures to appear in the whole Qajar period. Son of the cook of a major statesman, he showed at a very young age his intelligence on all matters brought to him and was recompensed for it, rising to the highest positions of power.  He remains a controversial historical figure: considered by some to be Iran's first reformer and wildly respected by liberal nationalists, he is seen as a modernizer who did great work.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
claim_tisza_title;Claim the Tisa;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
claim_tisza_desc;Once called "The most Hungarian river" because it flowed entirely within the Kingdom of Hungary, today it crosses several national borders. Our nation is one of these and our fast growing population needs more land. The Tisas would make an excellent natural border, and the Romanians living in Pancevo would make the perfect excuse to execute this plan.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
alaskan_frontier_title;The Alaskan Frontier;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
alaskan_frontier_desc;With more and more explorers wandering into Alaska and the north, multiple claims of ownership can develop and cause unnecessary border tensions. We can 	establish a fort in the Selkirk lands to cement our control and claims in the border with Alaska.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_madagascar_title;Organize Madagascar;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_madagascar_desc;Now that we have taken possession of Madagascar as a colony, we should reorganize its structure to make it truly part of our greater colonial administration.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
reorganize_madagascar_title;Reorganize Madagascar;;;;;;;;;;;;;x,,,,,,,,,,,,
reorganize_madagascar_desc;Now that we have taken possession of Tananarive, we should reorganize its structure to make it truly part of our greater colonial administration.;;;;;;;;;;;;;x,,,,,,,,,,,,
reorganize_guine_bissau_title;Reorganize Guinea-Bissau;;;;;;;;;;;;;x,,,,,,,,,,,,
reorganize_guine_bissau_desc;Now that we have taken possession of Bissau, we should reorganize its structure to make it truly part of our greater colonial administration.;;;;;;;;;;;;;x,,,,,,,,,,,,
reorganize_namibia_title;Reorganize Namibia;;;;;;;;;;;;;x,,,,,,,,,,,,
reorganize_namibia_desc;Now that we have taken possession of Windhoek, we should reorganize its structure to make it truly part of our greater colonial administration.;;;;;;;;;;;;;x,,,,,,,,,,,,
request_missionaries_title;Request Missionaries;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
request_missionaries_desc;Our contact with the Great Powers opened several new possibilities for us, including the possibility of requesting missionaries to preach in our country. While this will surely anger our population, their work can help us better adopt their technology, educate our people and even help in the development of a writing system. This can, however, irreversibly change the religion of our country. To guarantee the safety of the missionaries a stable country is absolutely necessary. The consequences of anything bad befalling the missionaries could be the anger of a Great Power.;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
forced_egyptological_excavations_title;The Valley of the Kings;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
forced_egyptological_excavations_desc;Since we control Luxor, we can send an expedition to the Valley of The Kings to conduct archaeological excavations. Discoveries of Egyptian tombs could increase our prestige.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
egyptological_excavations_title;The Valley of the Kings;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
egyptological_excavations_desc;The Valley of the Kings, Egypt, is a potentially endless source of new archaeological discoveries. By petitioning their government for a monopoly to carry out excavations in the Valley of the Kings, we can ensure that we make these fantastic discoveries, rather than other Great Powers.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
the_american_frontier_title;The American Frontier;;;;;;;;;;;;;;;;;;;;;;;;;x
the_american_frontier_desc;Frontier history tells the story of the creation and defense of communities, the use of the land, the development of markets, and the formation of states. It is a tale of conquest, but also one of survival, persistence, and the merging of peoples and cultures that gave birth and continuing life to America.\n\nSeveral of our frontier forts and posts have grown through the years, while several others were abandoned and new cities took their place. The American frontier has been tamed.;;;;;;;;;;;;;;;;;;;;;;;;;x
spu_applies_for_statehood_title;Join Peru;;;;;;;;;;;;;;;;;;;;;;;;;x
spu_applies_for_statehood_desc;We no longer should remain separated from our brothers in the north. Peru shall be whole once more!;;;;;;;;;;;;;;;;;;;;;;;;;x
treaty_of_petropolis_title;The Treaty of Petrópolis;;;;;;;;;;;;;;;;;;;;;;;;;x
treaty_of_petropolis_desc;Talks to be held in the Brazilian city of Petrópolis and initiated by the $COUNTRY_ADJ$ government aim to end tensions over the region known as Acre, claimed by multiple countries. Since we are the de facto owners of the province, we will be offering other countries monetary compensation, friendship treaties as well as the funding and construction of a railway in their territory in exchange for the peaceful settlement of this border issue. The proper demarcation of borders in the Amazon rainforest will also take place and hopefully this will be the final border issue between the involved parties.;;;;;;;;;;;;;;;;;;;;;;;;;x
treaty_of_bogota_title;García Ortiz-Mangabeira Treaty;;;;;;;;;;;;;;;;;;;;;;;;;x
treaty_of_bogota_desc;Ever since the Brazilian declaration of independence, some our borders in the far north have not been delineated through international treaties. The ownership of several place in the amazon rainforest is not clear and claims proliferate, which can eventually lead to armed conflict. We lack a treaty with the Colombians delineating our borders and, while they are the de facto owners of the Marabitana province, old Portuguese forts and presence of Brazilian laborers looking for rubber in the region entitles us to ownership of the area. The Marabitana fort itself was founded by the Portuguese, though it fell in disrepair. We can send the resident minister Enéas Martins on a special mission to Bogotá, to meet with the Minister of Foreign Affairs, Alfredo Vásquez Cobo, to delineate a treaty with the Colombians that might give us Marabitanas. If they refuse our treaty, we will still have our claims, and we will have to enforce it through war.;;;;;;;;;;;;;;;;;;;;;;;;;x
