walter_benjamin_desc;Walter Bendix Schönflies Benjamin was a German philosopher and cultural critic. An eclectic thinker, combining elements of German idealism, Romanticism, historical materialism, and Jewish mysticism, Benjamin made enduring and influential contributions to aesthetic theory and Western Marxism. He is associated with the Frankfurt School. His turn to Marxism in the 1930s was partly due to the influence of Bertolt Brecht, who developed a theater notable for its Verfremdungseffekt (defamiliarization, alienation). An earlier influence was friend Gershom Scholem, founder of the academic study of the Kabbalah and of Jewish mysticism. Scholars often cite Benjamin's most famous works, especially the essays ''The Task of the Translator'' (1923) and ''The Work of Art in the Age of Mechanical Reproduction'' (1936).;;;;;;;;;;;;x,,
erich_fromm;Erich Fromm;;;;;;;;;;;;x,,
erich_fromm_desc;Erich Seligmann Fromm was a German social psychologist, psychoanalyst, sociologist, humanistic philosopher, and democratic socialist. He was associated with the Frankfurt School of critical theory. Fromm's best known work, ''Escape from Freedom'', focuses on the human urge to seek a source of authority and control upon reaching a freedom that was thought to be an individual’s true desire. Fromm’s critique of the modern political order and capitalist system led him to seek insights from medieval feudalism. In Escape from Freedom, he found favor with the lack of individual freedom, rigid structure, and obligations required on the members of medieval society. The culmination of Fromm's social and political philosophy was his book ''The Sane Society'', published in 1955, which argued in favor of a humanistic and democratic socialism.;;;;;;;;;;;;x,,
nicolas_rashevsky;Nicolas Rashevsky;;;;;;;;;;;;x,,
nicolas_rashevsky_desc;Nicolas Rashevsky was an American theoretical physicist who pioneered mathematical biology, and is also considered the father of mathematical biophysics and theoretical biology. He studied theoretical physics at the University of Kiev in Ukraine (then Russian Empire) before 1917, and immigrated first to Turkey, then to Poland, France, and finally to the US in 1924 because of the October revolution. In USA he worked at first for the Westinghouse Research Labs in Pittsburgh where he focused on the theoretical physics modeling of the cell division and the mathematics of cell fission, a subject that was anecdotally said to have attracted fission-related defense interests.;;;;;;;;;;;;x,,
anatol_rapoport;Anatol Rapoport;;;;;;;;;;;;x,,
anatol_rapoport_desc;Anatol Rapoport was a Russian-born American mathematical psychologist. He contributed to general systems theory, mathematical biology and to the mathematical modeling of social interaction and stochastic models of contagion. Rapoport had a versatile mind, working in mathematics, psychology, biology, game theory, social network analysis, and peace and conflict studies. For example, he pioneered in the modeling of parasitism and symbiosis, researching cybernetic theory. This went on to give a conceptual basis for his lifelong work in conflict and cooperation.;;;;;;;;;;;;x,,
systems_theory;Systems Theory;;;;;;;;;;;;x,,
systems_theory_desc;"Systems theory is the interdisciplinary study of systems in general, with the goal of elucidating principles that can be applied to all types of systems at all nesting levels in all fields of research. The term does not yet have a well-established, precise meaning, but systems theory can reasonably be considered a specialization of systems thinking; alternatively as a goal output of systems science and systems engineering, with an emphasis on generality useful across a broad range of systems (versus the particular models of individual fields).";;;;;;;;;;;;x,,
mahatma_gandhi;Mahatma Gandhi;;;;;;;;;;;;x,,
mahatma_gandhi_desc;Mohandas Karamchand Gandhi was the preeminent leader of Indian independence movement in British-ruled India. Employing nonviolent civil disobedience, Gandhi led India to independence and inspired movements for civil rights and freedom across the world. Gandhi famously led Indians in challenging the British-imposed salt tax with the 400 km Dandi Salt March in 1930, and later in calling for the British to Quit India in 1942. He was imprisoned for many years, upon many occasions, in both South Africa and India. Gandhi attempted to practise nonviolence and truth in all situations, and advocated that others do the same. He lived modestly in a self-sufficient residential community and wore the traditional Indian dhoti and shawl, woven with yarn hand spun on a charkha. He ate simple vegetarian food, and also undertook long fasts as a means to both self-purification and social protest. Nathuram Godse, a Hindu nationalist, assassinated Gandhi on 30 January 1948 by firing three bullets into his chest at point-blank range.;;;;;;;;;;;;x,,
mackinder_and_the_heartland_theory;Mackinder and The Heartland Theory;;;;;;;;;;;;x,,
mackinder_and_the_heartland_theory_desc;"Mackinder's Heartland Theory hypothesized a huge empire being brought into existence in the Heartland - which wouldn't need to use coastal or transoceanic transport to remain coherent. The basic notions of Mackinder's doctrine involve considering the geography of the Earth as being divided into two sections: the World Island (or Core), comprising Eurasia and Africa; and the Peripheral ''islands'', including the Americas, Australia, Japan, the British Isles, and Oceania. Mackinder's notion of geopolitics was summed up when he said: ''Who rules Central and Eastern Europe commands the Heartland. Who rules the Heartland commands the World-Island. Who rules the World-Island commands the World.'' His doctrine was influential during the World Wars and the Cold War, as Germany and later Russia each made territorial strides toward the ''Heartland''.";;;;;;;;;;;;x,,
appeasement;Appeasement;;;;;;;;;;;;x,,
appeasement_desc;Appeasement in a political context is a diplomatic policy of making political or material concessions to an enemy power in order to avoid conflict. The term is most often applied to the foreign policy of the British Prime Minister Neville Chamberlain towards Nazi Germany between 1937 and 1939. His policies of avoiding war with Germany have been the subject of intense debate for seventy years among academics, politicians and diplomats. The historians' assessments have ranged from condemnation for allowing Adolf Hitler's Germany to grow too strong, to the judgment that he had no alternative and acted in Britain's best interests. At the time, these concessions were widely seen as positive, and the Munich Pact concluded on 30 September 1938 among Germany, Britain, France, and Italy prompted Chamberlain to announce that he had secured ''peace for our time.'';;;;;;;;;;;;x,,
abraham_maslow;Abraham Maslow;;;;;;;;;;;;x,,
abraham_maslow_desc;Abraham Harold Maslow was an American psychologist who was best known for creating Maslow's hierarchy of needs, a theory of psychological health predicated on fulfilling innate human needs in priority, culminating in self-actualization. Maslow was a psychology professor at Brandeis University, Brooklyn College, New School for Social Research and Columbia University. He stressed the importance of focusing on the positive qualities in people, as opposed to treating them as a ''bag of symptoms.'';;;;;;;;;;;;x,,
otto_rank;Otto Rank;;;;;;;;;;;;x,,
otto_rank_desc;Otto Rank was an Austrian psychoanalyst, writer, and teacher. Born in Vienna as Otto Rosenfeld, he was one of Sigmund Freud's closest colleagues for 20 years, a prolific writer on psychoanalytic themes, an editor of the two most important analytic journals, managing director of Freud's publishing house and a creative theorist and therapist. In 1926, Otto Rank left Vienna for Paris. For the remaining 14 years of his life, Rank had a successful career as a lecturer, writer and therapist in France and the U.S. Today, Rank can be seen as one of the great pioneers in the fields of humanistic psychology, existential psychotherapy, Gestalt therapy and transpersonal psychology.;;;;;;;;;;;;x,,
carl_rogers;Carl Rogers;;;;;;;;;;;;x,,
carl_rogers_desc;Carl Ransom Rogers was an influential American psychologist and among the founders of the humanistic approach (or client-centered approach) to psychology. Rogers is widely considered to be one of the founding fathers of psychotherapy research and was honored for his pioneering research with the Award for Distinguished Scientific Contributions by the American Psychological Association (APA) in 1956. The person-centered approach, his own unique approach to understanding personality and human relationships, found wide application in various domains such as psychotherapy and counseling (client-centered therapy), education (student-centered learning), organizations, and other group settings.;;;;;;;;;;;;x,,
modern_public_transportation;Modern Public Transportation;;;;;;;;;;;;x,,
modern_public_transportation_desc;Public transport modes include city buses, trolleybuses, trams and passenger trains, rapid transit (metro/subways/undergrounds etc) and ferries. Public transport between cities is dominated by airlines, coaches, and intercity rail. High-speed rail networks are being developed in many parts of the world. For historical and economic reasons, there are differences internationally regarding use and extent of public transport. While countries in the Old World tend to have extensive and frequent systems serving their old and dense cities, many cities of the New World have more sprawl and much less comprehensive public transport.;;;;;;;;;;;;x,,
modern_synthetic_materials;Modern Synthetic Materials;;;;;;;;;;;;x,,
modern_synthetic_materials_desc;;;;;;;;;;;;;x,,
substitute_materials;Substitute Materials;;;;;;;;;;;;x,,
substitute_materials_desc;;;;;;;;;;;;;x,,
industrial_electrolysis;Industrial Electrolysis;;;;;;;;;;;;x,,
industrial_electrolysis_desc;;;;;;;;;;;;;x,,
electrometallurgy;Electrometallurgy;;;;;;;;;;;;x,,
electrometallurgy_desc;;;;;;;;;;;;;x,,
mechanized_assembly_line;Mechanized Assembly Line;;;;;;;;;;;;x,,
mechanized_assembly_line_desc;;;;;;;;;;;;;x,,
automated_production_processes;Automated Production Processes;;;;;;;;;;;;x,,
automated_production_processes_desc;;;;;;;;;;;;;x,,
precision_machinery;Precision Machinery;;;;;;;;;;;;x,,
precision_machinery_desc;;;;;;;;;;;;;x,,
modern_power_plants;Modern Power Plants (+);;;;;;;;;;;;x,,
modern_power_plants_desc;;;;;;;;;;;;;x,,
household_electrification;Household Electrification (+);;;;;;;;;;;;x,,
household_electrification_desc;;;;;;;;;;;;;x,,
hydroelectricity;Hydroelectricity (+);;;;;;;;;;;;x,,
hydroelectricity_desc;;;;;;;;;;;;;x,,
geothermal_energy;Geothermal Energy (+);;;;;;;;;;;;x,,
geothermal_energy_desc;;;;;;;;;;;;;x,,
modern_mining_equipment;Modern Mining Equipment;;;;;;;;;;;;x,,
modern_mining_equipment_desc;;;;;;;;;;;;;x,,
hedgefonds;Hedgefonds;;;;;;;;;;;;x,,
hedgefonds_desc;;;;;;;;;;;;;x,,
credit_rating_agencies;Credit Rating Agencies;;;;;;;;;;;;x,,
credit_rating_agencies_desc;;;;;;;;;;;;;x,,
central_bank_interest_rates;Central Bank Interest Rates;;;;;;;;;;;;x,,
central_bank_interest_rates_desc;;;;;;;;;;;;;x,,
floating_exchange_rates;Floating Exchange Rates;;;;;;;;;;;;x,,
floating_exchange_rates_desc;;;;;;;;;;;;;x,,
milton_friedman;Milton Friedman;;;;;;;;;;;;x,,
milton_friedman_desc;;;;;;;;;;;;;x,,
ludwig_erhard;Ludwig Erhard;;;;;;;;;;;;x,,
ludwig_erhard_desc;;;;;;;;;;;;;x,,
privatization;Privatization;;;;;;;;;;;;x,,
privatization_desc;;;;;;;;;;;;;x,,
market_deregulation;Market Deregulation;;;;;;;;;;;;x,,
market_deregulation_desc;;;;;;;;;;;;;x,,
wirtschaftswunder;Wirtschaftswunder;;;;;;;;;;;;x,,
wirtschaftswunder_desc;;;;;;;;;;;;;x,,
multinational_corporations;Multinational Corporations;;;;;;;;;;;;x,,
multinational_corporations_desc;;;;;;;;;;;;;x,,
centers_of_commerce;Centers of Commerce;;;;;;;;;;;;x,,
centers_of_commerce_desc;;;;;;;;;;;;;x,,
sustainable_business_practices;Sustainable Business Practices;;;;;;;;;;;;x,,
sustainable_business_practices_desc;;;;;;;;;;;;;x,,
consumer_culture_theory;Consumer Culture Theory;;;;;;;;;;;;x,,
consumer_culture_theory_desc;;;;;;;;;;;;;x,,
just_in_time_production;Just-In-Time Production;;;;;;;;;;;;x,,
just_in_time_production_desc;;;;;;;;;;;;;x,,
quality_management;Quality Management;;;;;;;;;;;;x,,
quality_management_desc;;;;;;;;;;;;;x,,
customer_service;Customer Service;;;;;;;;;;;;x,,
customer_service_desc;;;;;;;;;;;;;x,,
great_war_infantry;Great War Infantry;;;;;;;;;;;;x,,
great_war_infantry_desc;;;;;;;;;;;;;x,,
great_war_cavalry;Great War Cavalry;;;;;;;;;;;;x,,
great_war_cavalry_desc;;;;;;;;;;;;;x,,
military_industrial_complex;Military-Industrial Complex;;;;;;;;;;;;x,,
military_industrial_complex_desc;;;;;;;;;;;;;x,,
medium_tank;Medium Tank (+);;;;;;;;;;;;x,,
medium_tank_desc;;;;;;;;;;;;;x,,
heavy_tank;Heavy Tank  (+);;;;;;;;;;;;x,,
heavy_tank_desc;;;;;;;;;;;;;x,,
modern_artillery_equipment;Modern Artillery Equipment;;;;;;;;;;;;x,,
modern_artillery_equipment_desc;;;;;;;;;;;;;x,,
modern_supply_system;Modern Supply System;;;;;;;;;;;;x,,
modern_supply_system_desc;;;;;;;;;;;;;x,,
total_war_paradigm;Total War Paradigm;;;;;;;;;;;;x,,
total_war_paradigm_desc;;;;;;;;;;;;;x,,
guerrilla_warfare_doctrine;Guerrilla Warfare Doctrine;;;;;;;;;;;;x,,
guerrilla_warfare_doctrine_desc;;;;;;;;;;;;;x,,
frontline_heaquarters;Frontline Headquarters;;;;;;;;;;;;x,,
frontline_heaquarters_desc;;;;;;;;;;;;;x,,
radio_coordination;Radio Coordination;;;;;;;;;;;;x,,
radio_coordination_desc;;;;;;;;;;;;;x,,
signals_intelligence;Signals Intelligence;;;;;;;;;;;;x,,
signals_intelligence_desc;;;;;;;;;;;;;x,,
party_alliance_conservative_reactionary;Party Alliance: Conservatives and Reactionaries;;;;;;;;;;;;x,,
party_alliance_conservative_reactionary_desc; ''United we stand, divided we fall.'';;;;;;;;;;;;x,,
party_alliance_conservative_liberal;Party Alliance: Conservatives and Liberals;;;;;;;;;;;;x,,
party_alliance_conservative_liberal_desc; ''United we stand, divided we fall.'';;;;;;;;;;;;x,,
party_alliance_conservative_socialist;Party Alliance: Conservatives and Socialists;;;;;;;;;;;;x,,
party_alliance_conservative_socialist_desc; ''United we stand, divided we fall.'';;;;;;;;;;;;x,,
party_alliance_liberal_anarcho_liberal;Party Alliance: Liberals and Radicals;;;;;;;;;;;;x,,
party_alliance_liberal_anarcho_liberal_desc; ''United we stand, divided we fall.'';;;;;;;;;;;;x,,
party_alliance_liberal_socialist;Party Alliance: Liberals and Socialists;;;;;;;;;;;;x,,
party_alliance_liberal_socialist_desc; ''United we stand, divided we fall.'';;;;;;;;;;;;x,,
party_alliance_liberal_social_liberal;Party Alliance: Liberals and Social-Liberals;;;;;;;;;;;;x,,
party_alliance_liberal_social_liberal_desc; ''United we stand, divided we fall.'';;;;;;;;;;;;x,,
party_alliance_socialist_communist;Party Alliance: Socialists and Communists;;;;;;;;;;;;x,,
party_alliance_socialist_communist_desc; ''United we stand, divided we fall.'';;;;;;;;;;;;x,,
party_alliance_socialist_social_liberal;Party Alliance: Socialists and Social-Liberals;;;;;;;;;;;;x,,
party_alliance_socialist_social_liberal_desc; ''United we stand, divided we fall.'';;;;;;;;;;;;x,,
party_alliance_fascist_conservative;Party Alliance: Fascists and Conservatives;;;;;;;;;;;;x,,
party_alliance_fascist_conservative_desc; ''United we stand, divided we fall.'';;;;;;;;;;;;x,,
party_alliance_fascist_reactionary;Party Alliance: Fascists and Reactionaries;;;;;;;;;;;;x,,
party_alliance_fascist_reactionary_desc; ''Let the world treble!'';;;;;;;;;;;;x,,
early_interwar_bombers;Early Interwar Bombers (+);;;;;;;;;;;;x,,
late_interwar_bombers;Late Interwar Bombers (+);;;;;;;;;;;;x,,
early_interwar_fighters;Early Interwar Fighters (+);;;;;;;;;;;;x,,
late_interwar_fighters;Late Interwar Fighters (+);;;;;;;;;;;;x,,
t_air_superiority;Air Superiority (+);;;;;;;;;;;;x,,
flying_circus_doctrine;Flying Circus Doctrine (+);;;;;;;;;;;;x,,
force_substitution_doctrine;Force Substitution Doctrine (+);;;;;;;;;;;;x,,
battlefield_destruction_doctrine;Battlefield Destruction Doctrine (+);;;;;;;;;;;;x,,
operational_destruction_doctrine;Operational Destruction Doctrine (+);;;;;;;;;;;;x,,
strategic_destruction_doctrine;Strategic Destruction Doctrine (+);;;;;;;;;;;;x,,
postwar_society;Postwar Society;;;;;;;;;;;;x,,
postwar_society_desc;;;;;;;;;;;;;x,,
main_armament;Main Naval Armament;;;;;;;;;;;;x,,
main_armament_desc;Main Naval Armament;;;;;;;;;;;;x,,
anti__rationalism;Anti-Rationalism;;;;;;;;;;;;x,,
anti__rationalism_desc;Anti-Rationalism;;;;;;;;;;;;x,,
tank_exploits;Tank Exploits (!);;;;;;;;;;;;x,,
national_radio_networks;National Radio Networks (+);;;;;;;;;;;;x,,
military_aviation;Military Aviation (+);;;;;;;;;;;;x,,
daimlers_automobile;Daimler's Automobile (+);;;;;;;;;;;;x,,
wright_n_langleys_aeroplanes;Wright & Langley's Aeroplanes (+);;;;;;;;;;;;x,,
advanced_battleships;Advanced Battleships (+);;;;;;;;;;;;x,,
artillery_production_desc;The Industrial Revolution of the 19th century affected practically all areas of human endeavour, and the production of artillery was no exception. What had previously been a lengthy process of cast molding bronze cannons would - in the hands of luminaries of the industry, such as Alfred Krupp or Hiram Maxim - become an industrialized and exact sience.;;;;;;;;;;;;x,,
;;;;;;;;;;;;;
WILL_GET;[EFFECTS]:\n;;;;;;;;;;;;x,,
POP_DOMINANT_IDEOLOGY_EFFECT;* Become §Y$PERCENTAGE$§W more §Y$IDEOLOGY$§W.\n;;;;;;;;;;;;x,,
POP_DOMINANT_ISSUE_EFFECT;* Become §Y$PERCENTAGE$§W more in favour of §Y$ISSUE$§W.\n;;;;;;;;;;;;x,,
INHERIT;* Inherit §Y$WHO$§W.\n;;;;;;;;;;;;x,,
RELEASE;* Release §Y$WHO$§W as a independent state.\n;;;;;;;;;;;;x,,
RELATION_CHANGE_SHORT;* Relation with §Y$PASSIVE$§W changed by $MUCH$.\n;;;;;;;;;;;;x,,
IDEOLOGY_ENABLED;* Enable §Y$NAME$§W in the world.\n;;;;;;;;;;;;x,,
CHANGE_GOODS;* Change tradegoods in §Y$PROV$§W to §Y$GOOD$§W.\n;;;;;;;;;;;;x,,
CHANGE_NATIONALVALUE;* National value changes to §Y$NATIONALVALUE$§W.\n;;;;;;;;;;;;x,,
ADD_ACCEPTED_CULTURE;* §Y$CULTURE$§W added as accepted culture.\n;;;;;;;;;;;;x,,
REMOVE_ACCEPTED_CULTURE;* §Y$CULTURE$§W removed from accepted cultures.\n;;;;;;;;;;;;x,,
CHANGE_RELIGION_EFFECT;* Change religion to: §Y$NAME$§W.\n;;;;;;;;;;;;x,,
SET_SOCIAL_REFORM_EFFECT;* Social reform selected: §Y$NAME$§W.\n;;;;;;;;;;;;x,,
SET_POLITICAL_REFORM_EFFECT;* Political reform selected: §Y$NAME$§W.\n;;;;;;;;;;;;x,,
CHANGE_POP_TYPE_EFFECT;* Pop change to: §Y$POPTYPE$§W.\n;;;;;;;;;;;;x,,
MOVE_POP_EFFECT;* Pop moved to §Y$WHERE$§W.\n;;;;;;;;;;;;x,,
MODIFY_STOCKPILE_EFFECT;* §Y$GOODS$§W Stockpile changed by §Y$VALUE$§W.\n;;;;;;;;;;;;x,,
UPPER_HOUSE_EFFECT;* $DIRECTION$ $VALUE$ $NAME$ in the upper house.\n;;;;;;;;;;;;x,,
SCAL_MILITANCY_EFFECT;* The % of people that $VERB$ §Y$CAT$§W $DIRECTION$ $VALUE$ Militancy.\n;;;;;;;;;;;;x,,
SCAL_CON_EFFECT;* The % of people that $VERB$ §Y$CAT$§W $DIRECTION$ $VALUE$ Consciousness.\n;;;;;;;;;;;;x,,
TREASURY_EFFECT;* $DIRECTION$ $VALUE$ ¤.\n;;;;;;;;;;;;x,,
PRESTIGE_EFFECT;* $DIRECTION$ $VALUE$ prestige.\n;;;;;;;;;;;;x,,
YEARS_OF_RESEARCH_EFFECT;* $DIRECTION$ $VALUE$ research points.\n;;;;;;;;;;;;x,,
REDUCE_POP_EFFECT;* Population size changed by $PERC$.\n;;;;;;;;;;;;x,,
RIP_EFFECT;* $NAME$ will become the new ruling party.\n;;;;;;;;;;;;x,,
CREATE_ADMIRAL_EFFECT;* Gain new §Yadmiral§W.\n;;;;;;;;;;;;x,,
CREATE_GENERAL_EFFECT;* Gain new §Ygeneral§W.\n;;;;;;;;;;;;x,,
RESEARCH_POINTS_EFFECT;* Gain §G$VALUE$§W Research Points.\n;;;;;;;;;;;;x,,
RENAME_PROV_EFF;* $OLD$ renamed to §Y$NEW$§W.\n;;;;;;;;;;;;x,,
RENAME_REGION_EFF;* $OLD$ renamed to §Y$NEW$§W.\n;;;;;;;;;;;;x,,
LITERACY_EFFECT;* $DIRECTION$ $VALUE$ (x100) literacy\n;;;;;;;;;;;;x,,
PLURALITY_EFFECT;* $DIRECTION$ $VALUE$ Plurality.\n;;;;;;;;;;;;x,,
CONSCIOUSNESS_EFFECT;* $DIRECTION$ $VALUE$ Consciousness.\n;;;;;;;;;;;;x,,
MILITANCY_EFFECT;* $DIRECTION$ $VALUE$ Militancy.\n;;;;;;;;;;;;x,,
CREATE_VASSAL_EFFECT;* §Y$TARGET_COUNTRY$§W becomes a puppet of §Y$COUNTRY$§W.\n;;;;;;;;;;;;x,,
CAPITAL_CHANGE;* Change capital to §Y$NEW$§W.\n;;;;;;;;;;;;x,,
NEW_CORE_EFFECT;* Gain core on §Y$NEW$§W.\n;;;;;;;;;;;;x,,
LOSE_CORE_EFFECT;* Lose core on §Y$LOSE$§W.\n;;;;;;;;;;;;x,,
GAIN_CB;* Gain §Y$TYPE$§W Casus-Belli against §Y$WHO$§W .\n;;;;;;;;;;;;x,,
REV_GAIN_CB;* §Y$ACTIVE$§W gains a §Y$TYPE$§W Casus-Belli against §Y$PASSIVE$§W .\n;;;;;;;;;;;;x,,
RELATION_CHANGE;* Relation between §Y$ACTIVE$§W and §Y$PASSIVE$§W changed by $MUCH$.\n;;;;;;;;;;;;x,,
GOV_CHANGE;* Change government to §Y$GOV$§W.\n;;;;;;;;;;;;x,,
CHANGE_TAG;* Change country TAG to §Y$NEW$§W.\n;;;;;;;;;;;;x,,
SECEDE_PROVINCE;* Cede §Y$WHERE$§W to §Y$WHO$§W.\n;;;;;;;;;;;;x,,
MODIFIER_ISSUE_CHANGE_SPEED;Issue Change Speed;;;;;;;;;;;;x,,
ADD_SUB_UNIT_EFFECT;* Get $UNIT$ in §Y$WHERE$§W.;;;;;;;;;;;;x,,
CHANGE_CONTROLLER_EFFECT;* §Y$WHO$§W takes control over §Y$WHERE$§W.\n;;;;;;;;;;;;x,,
WAR_EFFECT;* Declare War on §Y$WHO$§W.\n;;;;;;;;;;;;x,,
ALLIANCE_EFFECT;* Alliance with §Y$WHO$§W.\n;;;;;;;;;;;;x,,
KILL_RULER_EFFECT;* Current ruler (§Y$NAME$§W) will die.\n;;;;;;;;;;;;x,,
KILL_LEADER_EFFECT;* Leader §Y$NAME$§W will die.\n;;;;;;;;;;;;x,,
SPAWN_EVENT;* Trigger the §Y'$WHICH$'§W event.\n;;;;;;;;;;;;x,,
MODIFIER_REMOVED;* Remove §Y$WHAT$§W from §Y$WHERE$§W.\n;;;;;;;;;;;;x,,
THE_YEAR_IS_BEFORE;Year is before ;;;;;;;;;;;;x,,
THE_YEAR_IS_AFTER;Year is after ;;;;;;;;;;;;x,,
HAS_NO_TRUCE_WITH;Have NO truce with ;;;;;;;;;;;;x,,
HAVE_NO_UNITS_IN_BATTLE;Have NO units in battle;;;;;;;;;;;;x,,
HAVE_NO_UNITS_WITH_A_LEADER;Have NO units with a leader;;;;;;;;;;;;x,,
HAVE_N0T_ALLIANCE_WITH;NOT allied with ;;;;;;;;;;;;x,,
HAVE_NOT_ANY_NEIGHBOR;Have NO neighbors;;;;;;;;;;;;x,,
HAVE_NOT_CASUS_BELLI_AGAINST;Have NO claims against ;;;;;;;;;;;;x,,
EFFECT_AND;[AND];;;;;;;;;;;;x,,
EFFECT_MORE;[MORE];;;;;;;;;;;;x,,
IMMEDIATEEFFECT;Immediate Effect:$B$ \n;;;;;;;;;;;;x,,
IS_NOT_SUBJECT;Is NOT a subject nation;;;;;;;;;;;;x,,
TRIG_ISNOT;is NOT;;;;;;;;;;;;x,,
ALWAYS_FALSE;NEVER;;;;;;;;;;;;x,,
yes_slavery;Slavery Allowed;;;;;;;;;;;;x,,
no_slavery;Slavery Outlawed;;;;;;;;;;;;x,,
appointed;UH Appointed;;;;;;;;;;;;x,,
party_appointed;UH Ruling Party Only;;;;;;;;;;;;x,,
state_equal_weight;UH Two per State;;;;;;;;;;;;x,,
population_equal_weight;UH Based on Population;;;;;;;;;;;;x,,
none_voting;No Voting;;;;;;;;;;;;x,,
landed_voting;Landed Voting;;;;;;;;;;;;x,,
wealth_weighted_voting;Weighted Wealth Voting;;;;;;;;;;;;x,,
wealth_voting;Wealth Voting;;;;;;;;;;;;x,,
universal_weighted_voting;Weighted Universal Voting;;;;;;;;;;;;x,,
universal_voting;Universal Voting;;;;;;;;;;;;x,,
first_past_the_post;First Past the Post;;;;;;;;;;;;x,,
jefferson_method;Jefferson Method;;;;;;;;;;;;x,,
proportional_representation;Proportional;;;;;;;;;;;;x,,
no_trade_unions;All Unions Illegal;;;;;;;;;;;;x,,
state_controlled;State Controlled Unions;;;;;;;;;;;;x,,
non_socialist;Non-Socialist Unions;;;;;;;;;;;;x,,
all_trade_unions;All Unions Allowed;;;;;;;;;;;;x,,
underground_parties;Underground Parties;;;;;;;;;;;;x,,
harassment;Harassment;;;;;;;;;;;;x,,
gerrymandering;Gerrymandering;;;;;;;;;;;;x,,
non_secret_ballots;Non-Secret Ballots;;;;;;;;;;;;x,,
secret_ballots;Secret Ballots;;;;;;;;;;;;x,,
IS_NOT_IN_THE_REGION; Is NOT in the region ;;;;;;;;;;;;x,,
IS_IN_REGION; Is in the region ;;;;;;;;;;;;x,,
SHARED_PRESTIGE_TECH;Shared prestige (current);;;;;;;;;;;;x,,
TECH_REBEL_ORG_GAIN;Rebel power gain;;;;;;;;;;;;x,,
IS_NOT_RELIGION;Religion is NOT;;;;;;;;;;;;x,,
IS_RELIGION;Religion is;;;;;;;;;;;;x,,
IS_NOT_CULTURE;Culture is NOT;;;;;;;;;;;;x,,
IS_CULTURE;Culture is;;;;;;;;;;;;x,,
HAS_NOT_TERRAIN;Terrain is NOT;;;;;;;;;;;;x,,
IS_NOT_OF_POPTYPE;Pop is NOT of type;;;;;;;;;;;;x,,
IS_NOT_SLAVE_STATE;Is NOT a slave state.;;;;;;;;;;;;x,,
IS_NOT_COLONIAL_STATE;Is NOT a colony;;;;;;;;;;;;x,,
IS_COLONIAL_STATE;Is a colony;;;;;;;;;;;;x,,
IS_NOT_UNION_CULTURE;Is NOT union culture of ;;;;;;;;;;;;x,,
IS_NOT_CULTURE_GROUP;Culture Group is NOT;;;;;;;;;;;;x,,
NOT_WORK_AVAILABLE;NO work available for;;;;;;;;;;;;x,,
CAN_NOT_BUILD_FACTORY;Can NOT build factory.\n;;;;;;;;;;;;x,,
CAN_BUILD_FACTORY;Can build factory.\n;;;;;;;;;;;;x,,
POP_NOT_OF_CULTURE;are NOT $WHAT$.;;;;;;;;;;;;x,,
POP_NOT_OF_RELIGION;are NOT $WHAT$.;;;;;;;;;;;;x,,
MODIFIER_ADDED;* $WHERE$ gets '§Y$WHAT$§W' until §Y$DATE$§W\n[EFFECTS]:\n$EFFECT$\n\n;;;;;;;;;;;;x,,
ALL_POPS_IN;All pops [in §Y$LOC$§W]:\n;;;;;;;;;;;;x,,
ALL_POPS_IN_THAT;All pops [in §Y$LOC$§W] where\n the following [CONDITIONS] apply:;;;;;;;;;;;;x,,
ALL_COUNTRIES_THAT_EFF;All countries where\n the following [CONDITIONS] apply:;;;;;;;;;;;;x,,
AND_TRIGGER_STARTS;[AND CONDITIONS];;;;;;;;;;;;x,,
OR_TRIGGER_STARTS;[OR CONDITIONS];;;;;;;;;;;;x,,
OR_TRIG_SHORT;[OR CONDITIONS];;;;;;;;;;;;x,,
IS_CIVILIZED;# Is civilized.;;;;;;;;;;;;x,,
IS_NOT_CIVILIZED;# Is NOT civilized.;;;;;;;;;;;;x,,
HAVE_PRESTIGE_LESS_THAN;# Prestige less than;;;;;;;;;;;;x,,
HAVE_PRESTIGE_MORE_THAN;# Prestige at least;;;;;;;;;;;;x,,
HAVE_LESS_DIPLOMATIC_RELATION;# Lower relations than;;;;;;;;;;;;x,,
LIFERATING_EFFECT;* $DIRECTION$ $VALUE$ liferating.\n;;;;;;;;;;;;x,,
BADBOY_EFFECT;* $DIRECTION$ $VALUE$ infamy.\n;;;;;;;;;;;;x,,
SCHOOL_EFFECT;* Change Tech School to:\n §Y$NAME$§W\n\n[Tech School Modifiers]\n;;;;;;;;;;;;x,,
TECHNOLOGYVIEW_ADMINISTRATION;Tech School:;;;;;;;;;;;;x,,
ENABLE_BUILDING_TECH;Unlocks:;;;;;;;;;;;;x,,
ANY_OWNED_LIMITED;All provinces where\n the following [CONDITIONS] apply:\n;;;;;;;;;;;;x,,
ACTIVATE_GOODS;Unlocks: ;;;;;;;;;;;;x,,
INFLUENCE_CHANGE;§Y$ACTIVE$§W influence in §Y$PASSIVE$§W changes by $MUCH$.\n;;;;;;;;;;;;x,,
INFLUENCE_CHANGE_SHORT;* Influence in §Y$PASSIVE$§W changed by $MUCH$.\n;;;;;;;;;;;;x,,
HAVE_DIPLOMATIC_RELATION;Has relation of;;;;;;;;;;;;x,,
