rousseau_desc;Jean-Jacques Rousseau was a French writer and philosopher. Rousseau's many publications provided a central inspiration for the French Revolution. In 'Discourse on the Origin and Basis of Inequality Among Men (1754),' Rousseau refuted Hobbes' conception of the Social Contract as being imposed on the masses by the powerful in society, thereby instituting inequality into the civil society. In 'The Social Contract (1762) Rousseau argued against the divine right of monarchs and asserted that sovereignty resides with the people. However, he argued that government must be separate from the legislative power of the sovereignty for the application of laws and that it was the duty of the people to abolish an overreaching government. Under his version of the Social Contract, the people had a right of freedom to withdraw from it except in time of need.;;;;;;;;;;;;x,,,,,,
denis_diderot;Denis Diderot;;;;;;;;;;;;x,,,,,,,
denis_diderot_desc;Denis Diderot as a French philosopher and writer best known as a coauthor and editor of the 'Encyclopédie, ou dictionnaire raisonné des sciences, des arts et des métiers' with Jean le Rond d'Alembert between 1751 and 1772. The Encyclopedia was the most comprehensive collection of Enlightenment thought and knowledge in every field from philosophy and the arts to science and technology. Its contributors included Diderot himself and most of his leading cotemporaries including Montesquieu, Voltaire, and Rousseau. Diderot's support for religious and political freedoms and the importance of modern science and industry was opposed by the aristoratic society in France. His encyclopedia was officially suppressed in 1759 and he had to complete much of the work on his own thereafter.;;;;;;;;;;;;x,,,,,,
immanuel_kant;Immanuel Kant;;;;;;;;;;;;x,,,,,,,
immanuel_kant_desc;Immanuel Kant was a German philosopher, highly influential in many fields such as metaphysics, ethics, aesthetics,and political philosophy. He promoted as a central theme of the Enlightenment the application of reason to sujective experiences in order to derive knowledge. Kant published 'The Critique of Pure Reason (1781)' in which he argued for a 'Copernican revolution' in philosophy. Kant's doctrine became known as Transcendental Idealism. Kant believed that humans do not experience the world in a direct way, but in a phenomenal way using our senses. These experiences are thus purely subjective and incapable of comprehension as they are (in and of themselves) until processed through Reason. He stated that concepts of mathematics, space and time were transcendental. That is, they were necessary preconditions for the possibilities of experience. His theories influenced a wide spectrum of thinkers and scientists within many disciplines.;;;;;;;;;;;;x,,,,,,
david_hume;David Hume;;;;;;;;;;;;x,,,,,,,
david_hume_desc;David Hume was a Scottish philosopher, historian and essayist, highly influential in the fields of empiricism and skepticism. Hume argued in 'A Treatise of Human Nature (1739)' that the psychological basis for human behaviour was desire rather than reason. He rejected the views of Locke that humans were born with innate ideas, believing instead that knowledge is derived solely from direct experience. Hume wrote that moral actions came from passions and were intrisically motivated, rather than derived from Reason. He believed in the compatibility of scientific determinism with the concept of free will. The exercise of liberty in fact requires the uniform physical laws governing the natural world, or else our exercise of free will would be nothing more than an act of chance. Hume influenced a diverse group of contemporary and subsequent writers including William James, Adam Smith and Kant.;;;;;;;;;;;;x,,,,,,
mary_wollstonecraft;Mary Wollstonecraft;;;;;;;;;;;;x,,,,,,,
mary_wollstonecraft_desc;Mary Wollstonecraft was an English philosopher and writer who was an early proponent of women's rights. She criticzed Rousseau's subordination of women to a solely domestic role. In 'Vindication of the Rights of Woman (1792)' she argued that women only appeared to be inferior to men due to a lack of education. Wollstonecraft believed in treating men and women equally before God as rational, thinking beings, although she conceded a vague predominance of men in a physical sense.;;;;;;;;;;;;x,,,,,,
cesare_beccaria;Cesare Beccaria;;;;;;;;;;;;x,,,,,,,
cesare_beccaria_desc;Cesare Marquis Beccaria-Bonesana was an Italian jurist and philosopher. He was best known for his 1764 treatise 'On Crime and Punishments.' Beccaria argued against torture and for the abolition of the death penalty. He believed that the state did not possess the right to take lives and because capital punishment was neither a useful nor a necessary deterrent to crime. A number of his principles such as the proportionality and promptness of punishment continue to form the basis of criminal justice in modern societies.;;;;;;;;;;;;x,,,,,,
thomas_jefferson;Thomas Jefferson;;;;;;;;;;;;x,,,,,,,
thomas_jefferson_desc;Thomas Jefferson was one of the 'Founding Fathers' of the United States of America. Jefferson wrote the Declaration of Independence in 1776, in which he asserted that all men had "certain inalienable rights." He believed in the paramount importance of individual liberties, and argued that liberty should only be limited insofar as it infringed upon the equal rights and liberties of others. Jefferson served as the Third President of the United States from 1801 to 1809 and worked to limit the power of the federal government, favouring decentralisation and protecting the rights of individuals. Jefferson promoted science and education and believed in a wall of separation between church and state.;;;;;;;;;;;;x,,,,,,
#############################################;;;;;;;;;;;;;;x
#Psychology Inventions;;;;;;;;;;;;;;x
#############################################;;;;;;;;;;;;;;x
william_hamilton;William Hamilton;;;;;;;;;;;;x;
william_hamilton_desc;William Hamilton was a Scottish philosopher and professor at Edinburgh University who wrote on the concepts of metaphysics and psychology. A follower of the ideas of Kant, Hamilton emphasized the science of psychology over metaphysical ideas. He stated that "every object is known only in virtue of its relations to other objects." Human thought is finite, and yet demands an understanding of the infinite; ergo, the basis for faith and the faculty of theology is established and conditioned.;;;;;;;;;;;;x;
soren_kierkegaard;Søren Kierkegaard;;;;;;;;;;;;x;
soren_kierkegaard_desc;Søren Aabye Kierkegaard was a Danish philosopher," theologian and religious author interested in human psychology. He strongly criticized many modern philosophers and the Christianity of the State Church versus the Free Church. Much of his philosophical work deals with the issues of how one lives as a ""single individual""", giving priority to concrete human reality over abstract thinking, and highlighting the importance of personal choice and commitment.;;;;;;;;;;;;x;
alexander_bain;Alexander Bain;;;;;;;;;;;;x;
alexander_bain_desc;An associate of J.S. Mill, Alexander Bain added connections from physiology to associationist psychology, adding the laws of compound and constructive association to those of contiguity, similarity, and frequency. He was known for writing two of the earliest textbooks in psychology in 1855 and 1859, which were used by later experimental psychologists such as William James. His Spencer-Bain principle concerning probability of behavior recalls the later Behaviorist school in its conclusions.;;;;;;;;;;;;x;
thomas_brown;Thomas Brown;;;;;;;;;;;;x;
thomas_brown_desc;Thomas Brown was an associationist of the Scottish School, he added a secondary set of laws to complete the associationist philosophy. He built upon earlier work by broadening associationism to consider it as an active process of an active mind. This active process considered the effects of other associations, temperament and state of mind of the individual, the state of health of the body, as well as the circumstances of the moment.;;;;;;;;;;;;x;
psychological_intelligence;Psychological Intelligence;;;;;;;;;;;;x;
psychological_intelligence_desc;This is the concurrent development to Experimental Psychology that focuses on the use of measurement and mathematics to classify individuals by their development. Beginning with Sir Francis Galton and continuing through Alfred Binet, Charles Spearman, and others, the study of intelligence would produce many different ways of measuring the mental abilities of people. Intelligence theorists would propose methods by which individuals and society could improve itself; they also inspired darker movements such as the Nazis to try to eliminate those considered unfit. Today's IQ test is the direct legacy of intelligence measurement in psychology.;;;;;;;;;;;;x;
francis_galton;Francis Galton;;;;;;;;;;;;x;
francis_galton_desc;Sir Francis Galton was a British aristocrat who wrote extensively on the measurement of an individual's mental abilities using sensory and motor tests. His 1869 work "Hereditary Genius:  An Inquiry into its Laws and Consequences" argued that the children of geniuses tended to become geniuses themselves. He surveyed thousands of fellow academics, publishing in 1874 his findings that intelligence was primarily a heritable trait, although there was some necessity for environmental nurturance of that trait. He was the first to use identical and fraternal twins to measure the effects of nature versus nurture, and established in 1888 the theoretical basis for correlation, scatterplots, and regression as measurement tools.;;;;;;;;;;;;x;
alfred_binet;Alfred Binet;;;;;;;;;;;;x;
alfred_binet_desc;Alfred Binet was a French psychologist who pioneered the use of standardized testing to measure individual differences in intelligence. The French government commissioned Binet and his student Theodore Simon to develop a test in 1899 to differentiate 'retarded' from 'normal' children. The Simon-Binet test divided intelligence into several areas and measured each with a battery of questions. Questions considered to measure higher ability were those answered more often by students whom their teachers had rated highly. Binet also believed that intelligences were inherited, but improvable by education. His test assigned a single 'mental-level' score to each subject based on their test results.;;;;;;;;;;;;x;
charles_spearman;Charles Spearman;;;;;;;;;;;;x;
charles_spearman_desc;Charles Spearman was a British psychologist and mathematician. Spearman criticized Galton's tests as being too simple to measure intelligence. He preferred Binet's test, but criticized the use of a universal number to characterize different areas of intelligence. He developed the process of factor analysis, measuring correlations between performance in different test areas. He proposed two underlying factors 'g' for general intelligence to explain the correlations and 's' for specific abilities to explain the imperfections in his correlations. His 'g'factor was not a concrete number, but he too believed in the heritability of intelligence.;;;;;;;;;;;;x;
eugenics;Eugenics;;;;;;;;;;;;x,,,,,,,
eugenics_desc;An outgrowth from Darwinistic ideas on natural selection and trait theories and from the studies in intelligence measurement, Eugenics was concerned with the mental and physical traits found in society and a response to the weaknesses found. Positive eugenics encouraged family programs, social welfare, and the importance of education in the desirability of breeding to increase the appearance of positive traits. Negative eugenics argued for the need to remove weak traits by removing undesirable elements, leading to sterilization and even extermination of target groups.;;;;;;;;;;;;x,,,
wilhelm_wundt;Wilhelm Wundt;;;;;;;;;;;;x;
wilhelm_wundt_desc;Wilhelm Wundt was a German physiologist who opened the first university-based psychological laborator in Leipzig in 1879. Wundt published the first textbook to identify psychology as a science; his 'two reaction-time' tasks demonstrated that complex sequences are the combination of more elementary processes. This was the foundation of Cognitive Psychology.;;;;;;;;;;;;x;
edward_titchener;Edward Titchener;;;;;;;;;;;;x;
edward_titchener_desc;Edward Titchener was an English psychologist who studied under Wundt at Leipzig. Titchener headed the psychology department at Cornell University and founded the Structuralist school, which relied heavily on introspection to perform analysis on the structure of the mind. His attempts to break down experiences into four basic elements was discredited because it was possible for different subjects to identify different elements from the same experiences.;;;;;;;;;;;;x;
william_james;William James;;;;;;;;;;;;x;
william_james_desc;William James was an American psychologist and philosopher at Harvard University. James emphasized the the study of the purposes and functions of the mind, rather than its structure. James is considered the founder of the Functionalist school. He used experiments and introspection, but disclaimed introspection as scientific proof.;;;;;;;;;;;;x;
gs_hall;G. Stanley Hall;;;;;;;;;;;;x;
gs_hall_desc;G. Stanley Hall was the first President of the American Psychological Association. Hall founded the American Journal of Psychology in 1887. His research focused on educational psychology and adolescence; he adapted the term 'Storm and Stress' to characterize the period of adolescence. Hall believed in the heritability of behavior and supported the Eugenics program. His views on child development were later largely refuted by Piaget and Vygotsky.;;;;;;;;;;;;x;
hermann_ebbinghaus;Hermann Ebbinghaus;;;;;;;;;;;;x;
hermann_ebbinghaus_desc;Hermann Ebbinghaus was a German psychologist who pioneered studies in memory. Ebbinghaus used himself as subject in thousands of repetitions of his 'nonsense syllables.' Among his contributions to the field were the learning curve, the forgetting curve, and the serial position effect, which demonstrated that individuals remember the most recent information first presented. He documented 'savings': information relearned a second time is memorized faster.;;;;;;;;;;;;x;
mary_calkins;Mary Calkins;;;;;;;;;;;;x;
mary_calkins_desc;Mary Calkins was an American teacher who became the first female President of the American Psychological Association. A student of James' in 1890, Calkins completed the requirements for a PhD at Harvard only to be refused. She went on to a distinguished tenure at Wellesley College, writing about the psychology of the self: 'a totality, a one of many characters... a unique being in the sense that I am I and you are you'....;;;;;;;;;;;;x;
sigmund_freud;Sigmund Freud;;;;;;;;;;;;x;
sigmund_freud_desc;Sigmund Freud was an Austrian psychologist who founded the discipline of Psychoanalysis. Freud focused on the unconscious mind, dividing it into the id, ego, and superego. Freud believed that unconscious motivations guided the behaviour of his patients and these need to be identified by looking for thoughts and actions that did not fit normal explanation. Manifestation of sexual and aggressive drives were most likely explanations for the differences observed in personality.;;;;;;;;;;;;x;
carl_jung;Carl Jung;;;;;;;;;;;;x;
carl_jung_desc;Carl Jung was a Swiss psychiatrist and contemporary of Freud. Jung proposed a second, deeper level of collective unconscious, where a number of universal personality types known as archetypes were formed from patterns of emotions and experiences. Jung pioneered dream analysis, arguing that archetypes, complexes and motives manifested themselves through dreams. He was influential in developing the concepts of synchronicity, introversion and extraversion.;;;;;;;;;;;;x;
alfred_adler;Alfred Adler;;;;;;;;;;;;x;
alfred_adler_desc;Alfred Adler was an Austrian doctor and psychtherapist. Adler diverged from Freud in arguing that unconscious motivation could be better explained by teleological goals rather than instinctual drives. According to Adler, people are born with a feeling of Inferiority. People attempt to overcome these feelings of inferiority. Adler posited one of three outcomes. An 'inferiority complex' develops in people who are overwhelmed by these feelings. Some of these will develop a superiority complex to mask their true feelings. Psychologically healthy people manifest the concept of self-esteem and satsify their goals through a sense of personal achievement.;;;;;;;;;;;;x;
